,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Necessary Expansions,Iterations,Runtime(seconds)
1413,10.0,3.0,75.0, 9 0 6 5 8 3 4 2 7 1, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.25),4971,1.0,50234.0,47561.0,0.0,0.2804
1414,10.0,3.0,75.0, 9 0 6 5 8 3 4 2 7 1, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.10),1988,1.0,89386.0,53835.0,0.0,0.2698
1415,10.0,3.0,75.0, 9 0 6 5 8 3 4 2 7 1, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.90),17895,1.0,87678.0,96513.0,0.0,0.0943
1416,10.0,3.0,75.0, 9 0 6 5 8 3 4 2 7 1, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.75),14913,1.0,91630.0,99739.0,0.0,0.0957
1417,10.0,3.0,75.0, 9 0 6 5 8 3 4 2 7 1, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.50),9942,1.0,105298.0,106875.0,0.0,0.1057
1418,10.0,3.0,75.0, 9 0 6 5 8 3 4 2 7 1, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.25),4971,1.0,130290.0,130404.0,0.0,0.1285
1419,10.0,3.0,75.0, 9 0 6 5 8 3 4 2 7 1, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.10),1988,1.0,154173.0,148533.0,0.0,0.1415
1420,10.0,3.0,75.0, 9 0 6 5 8 3 4 2 7 1, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.90)",17895,1.0,9891.0,6527.0,5.0,0.0124
1421,10.0,3.0,75.0, 9 0 6 5 8 3 4 2 7 1, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.75)",14913,1.0,9403.0,6527.0,5.0,0.0116
1422,10.0,3.0,75.0, 9 0 6 5 8 3 4 2 7 1, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.50)",9942,1.0,8649.0,6527.0,5.0,0.0089
1423,10.0,3.0,75.0, 9 0 6 5 8 3 4 2 7 1, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.25)",4971,1.0,9843.0,8442.0,9.0,0.0085
1424,10.0,3.0,75.0, 9 0 6 5 8 3 4 2 7 1, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.10)",1988,1.0,15395.0,13718.0,13.0,0.0111
1425,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,A*,42628.0,1.0,7303.0,7252.0,0.0,0.0167
1426,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,15171.0,7252.0,0.0,0.0167
1427,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,MM,8133.0,1.0,1117.0,1066.0,0.0,0.0026
1428,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,2302.0,1066.0,0.0,0.0026
1429,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),7319,1.0,5500.0,1005.0,0.0,0.1945
1430,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),6099,1.0,13619.0,6859.0,0.0,0.2456
1431,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),4066,1.0,21966.0,8736.0,0.0,0.2076
1432,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),2033,1.0,33278.0,14110.0,0.0,0.132
1433,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),813,1.0,25950.0,17667.0,0.0,0.0404
1434,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),7319,1.0,13340.0,12064.0,0.0,0.0156
1435,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),6099,1.0,10493.0,11822.0,0.0,0.0124
1436,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),4066,1.0,10789.0,10612.0,0.0,0.0118
1437,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),2033,1.0,118377.0,10680.0,0.0,0.111
1438,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),813,1.0,123955.0,10823.0,0.0,0.1124
1439,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",7319,1.0,6667.0,2685.0,3.0,0.0063
1440,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",6099,1.0,7495.0,3687.0,5.0,0.0067
1441,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",4066,1.0,7704.0,4182.0,6.0,0.0062
1442,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",2033,1.0,11459.0,6356.0,9.0,0.0078
1443,10.0,3.0,76.0, 1 0 5 7 4 6 3 9 2 8, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",813,1.0,17907.0,9936.0,14.0,0.0114
1444,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,A*,6525.0,1.0,971.0,810.0,0.0,0.0021
1445,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,1878.0,810.0,0.0,0.0021
1446,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,MM,984.0,1.0,123.0,106.0,0.0,0.0003
1447,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,234.0,106.0,0.0,0.0003
1448,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),885,1.0,595.0,111.0,0.0,0.0015
1449,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),738,1.0,1739.0,203.0,0.0,0.0049
1450,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),492,1.0,1922.0,600.0,0.0,0.0032
1451,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),246,1.0,2604.0,600.0,0.0,0.0041
1452,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),98,1.0,6586.0,770.0,0.0,0.0083
1453,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),885,1.0,3462.0,1448.0,0.0,0.0035
1454,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),738,1.0,3900.0,1427.0,0.0,0.0038
1455,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),492,1.0,2392.0,1104.0,0.0,0.0023
1456,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),246,1.0,5092.0,1069.0,0.0,0.0047
1457,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),98,1.0,4840.0,1053.0,0.0,0.0043
1458,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",885,1.0,729.0,304.0,3.0,0.0007
1459,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",738,1.0,861.0,455.0,6.0,0.0008
1460,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",492,1.0,831.0,455.0,6.0,0.0007
1461,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",246,1.0,1261.0,633.0,7.0,0.0009
1462,10.0,3.0,77.0, 9 8 6 5 3 7 2 1 4 0, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",98,1.0,1924.0,990.0,13.0,0.0013
1463,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*,2061.0,1.0,284.0,270.0,0.0,0.0006
1464,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,567.0,270.0,0.0,0.0006
1465,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM,2745.0,1.0,364.0,191.0,0.0,0.0008
1466,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,508.0,191.0,0.0,0.0008
1467,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),1854,1.0,850.0,239.0,0.0,0.0093
1468,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),1545,1.0,779.0,316.0,0.0,0.0063
1469,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),1030,1.0,494.0,129.0,0.0,0.0047
1470,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),515,1.0,1561.0,300.0,0.0,0.008
1471,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),206,1.0,1398.0,470.0,0.0,0.0029
1472,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),1854,1.0,299.0,1126.0,0.0,0.0009
1473,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),1545,1.0,2723.0,980.0,0.0,0.0032
1474,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),1030,1.0,3193.0,753.0,0.0,0.0034
1475,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.25),515,1.0,3231.0,539.0,0.0,0.0032
1476,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.10),206,1.0,3692.0,416.0,0.0,0.0035
1477,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.90)",1854,1.0,763.0,213.0,3.0,0.001
1478,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.75)",1545,1.0,843.0,335.0,5.0,0.001
1479,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.50)",1030,1.0,653.0,213.0,3.0,0.0007
1480,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.25)",515,1.0,759.0,383.0,6.0,0.0007
1481,10.0,3.0,78.0, 1 0 8 3 5 6 7 4 9 2, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.10)",206,1.0,1213.0,598.0,10.0,0.0009
1482,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,A*,13637.0,1.0,2117.0,1982.0,0.0,0.0046
1483,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,I-A*,-,1.0,4473.0,1982.0,0.0,0.0046
1484,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,MM,1330.0,1.0,166.0,166.0,0.0,0.0004
1485,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,I-MM,-,1.0,348.0,166.0,0.0,0.0004
1486,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.90),1197,1.0,2254.0,385.0,0.0,0.066
1487,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.75),997,1.0,2843.0,424.0,0.0,0.0515
1488,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.50),665,1.0,5273.0,699.0,0.0,0.0209
1489,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.25),332,1.0,7333.0,757.0,0.0,0.0246
1490,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.10),133,1.0,7707.0,891.0,0.0,0.0176
1491,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.90),1197,1.0,17261.0,2988.0,0.0,0.0162
1492,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.75),997,1.0,16400.0,2988.0,0.0,0.0151
1493,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.50),665,1.0,13731.0,3011.0,0.0,0.0126
1494,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.25),332,1.0,13585.0,2975.0,0.0,0.0123
1495,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.10),133,1.0,22591.0,3040.0,0.0,0.0199
1496,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.90)",1197,1.0,1237.0,852.0,5.0,0.0012
1497,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.75)",997,1.0,1294.0,934.0,6.0,0.0012
1498,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.50)",665,1.0,1400.0,1082.0,9.0,0.0012
1499,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.25)",332,1.0,1859.0,1477.0,10.0,0.0014
1500,10.0,3.0,79.0, 1 8 7 9 6 0 4 5 2 3, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.10)",133,1.0,2880.0,2286.0,16.0,0.002
1501,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*,126003.0,1.0,25845.0,25337.0,0.0,0.0605
1502,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,56557.0,25337.0,0.0,0.0605
1503,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,MM,19783.0,1.0,2974.0,2657.0,0.0,0.0065
1504,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,4359.0,2657.0,0.0,0.0065
1505,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),17804,1.0,3613.0,2635.0,0.0,0.0178
1506,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),14837,1.0,5891.0,4522.0,0.0,0.3096
1507,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),9891,1.0,7268.0,5029.0,0.0,0.431
1508,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),4945,1.0,30089.0,24081.0,0.0,0.3145
1509,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),1978,1.0,69073.0,34959.0,0.0,0.1632
1510,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),17804,1.0,40152.0,45433.0,0.0,0.0479
1511,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),14837,1.0,42674.0,47495.0,0.0,0.0485
1512,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),9891,1.0,49084.0,51188.0,0.0,0.0521
1513,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),4945,1.0,55007.0,56291.0,0.0,0.0552
1514,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),1978,1.0,65030.0,63704.0,0.0,0.0613
1515,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",17804,1.0,9633.0,5208.0,3.0,0.0119
1516,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",14837,1.0,10353.0,6410.0,5.0,0.0116
1517,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",9891,1.0,9600.0,6410.0,5.0,0.0096
1518,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",4945,1.0,10543.0,8072.0,9.0,0.009
1519,10.0,3.0,80.0, 8 4 9 2 0 5 1 3 7 6, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",1978,1.0,15822.0,12406.0,11.0,0.0115
1520,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,A*,49150.0,1.0,8985.0,8720.0,0.0,0.0193
1521,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,I-A*,-,1.0,19541.0,8720.0,0.0,0.0193
1522,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,MM,5848.0,1.0,807.0,807.0,0.0,0.0018
1523,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,I-MM,-,1.0,993.0,807.0,0.0,0.0018
1524,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.90),5263,1.0,3275.0,3274.0,0.0,0.0931
1525,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.75),4386,1.0,4663.0,3281.0,0.0,0.0949
1526,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.50),2924,1.0,4772.0,3360.0,0.0,0.0986
1527,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.25),1462,1.0,8722.0,4118.0,0.0,0.1305
1528,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,MM+IDMM(0.10),584,1.0,12556.0,10293.0,0.0,0.0406
1529,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.90),5263,1.0,12932.0,14834.0,0.0,0.0144
1530,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.75),4386,1.0,13646.0,15058.0,0.0,0.0145
1531,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.50),2924,1.0,14624.0,15972.0,0.0,0.0149
1532,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.25),1462,1.0,17519.0,16721.0,0.0,0.0174
1533,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,A*+IDA*(0.10),584,1.0,18270.0,18154.0,0.0,0.017
1534,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.90)",5263,1.0,3585.0,2810.0,8.0,0.0042
1535,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.75)",4386,1.0,3285.0,2649.0,6.0,0.0036
1536,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.50)",2924,1.0,3076.0,2649.0,6.0,0.0031
1537,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.25)",1462,1.0,3043.0,2810.0,8.0,0.0026
1538,10.0,3.0,81.0, 7 4 0 8 9 3 2 5 6 1, 0 1 2 3 4 5 6 7 8 9,3.0,"MBBDS(k=1,ThreePhase=1)(0.10)",584,1.0,4464.0,4291.0,16.0,0.0034
1539,10.0,3.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*,451812.0,1.0,116889.0,114781.0,0.0,0.4179
1540,10.0,3.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,266847.0,114781.0,0.0,0.4179
1541,10.0,3.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM,43075.0,1.0,8328.0,8328.0,0.0,0.0178
1542,10.0,3.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,9818.0,8328.0,0.0,0.0178
1543,10.0,3.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),38767,1.0,88258.0,57091.0,0.0,2.3596
1544,10.0,3.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),32306,1.0,117243.0,73607.0,0.0,4.043
1545,10.0,3.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),21537,1.0,169627.0,79698.0,0.0,4.7679
1546,10.0,3.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),10768,1.0,373304.0,89514.0,0.0,6.1788
1547,10.0,3.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),4307,1.0,765378.0,349107.0,0.0,1.7961
1548,10.0,3.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),38767,1.0,392456.0,317453.0,0.0,0.4394
1549,10.0,3.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),32306,1.0,370250.0,325565.0,0.0,0.384
1550,10.0,3.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),21537,1.0,495808.0,401488.0,0.0,0.5051
