,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Runtime(seconds)
1785,16.0,1.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,774581.0,1.0,95692,0.5207
1786,16.0,1.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,138334,0.5207
1787,16.0,1.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,261034,0.2701
1788,16.0,1.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,49728,0.2701
1789,16.0,1.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),774581,1.0,491764,0.8889
1790,16.0,1.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),697122,1.0,491764,0.8716
1791,16.0,1.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),580935,1.0,491764,0.8682
1792,16.0,1.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),387290,1.0,491764,0.8167
1793,16.0,1.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),193645,1.0,696335,1.0722
1794,16.0,1.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),77458,1.0,1194989,1.7964
1795,16.0,1.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDMM,-,1.0,160415,0.2253
1796,16.0,1.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-MM,-,1.0,35200,0.2253
1797,16.0,1.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,A*,1520589.0,1.0,130531,1.103
1798,16.0,1.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-A*,-,1.0,277202,1.103
1799,16.0,1.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,1865255.0,1.0,155065,1.352
1800,16.0,1.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,330599,1.352
1801,16.0,1.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,IDA*,-,1.0,340487,0.3234
1802,16.0,1.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,D-A*,-,1.0,91391,0.3234
1803,16.0,1.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(1.00),1865255,1.0,213605,0.619
1804,16.0,1.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),1678729,1.0,213605,0.6181
1805,16.0,1.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),1398941,1.0,213605,0.6167
1806,16.0,1.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),932627,1.0,1403802,2.2667
1807,16.0,1.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),466313,1.0,2239564,3.0743
1808,16.0,1.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),186525,1.0,2513389,3.4594
1809,16.0,1.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,IDMM,-,1.0,477235,0.6739
1810,16.0,1.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,D-MM,-,1.0,134572,0.6739
1811,16.0,1.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,A*,41367.0,1.0,3196,0.0137
1812,16.0,1.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-A*,-,1.0,6713,0.0137
1813,16.0,1.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,101924.0,1.0,7946,0.0338
1814,16.0,1.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,18967,0.0338
1815,16.0,1.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDA*,-,1.0,16569,0.0172
1816,16.0,1.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-A*,-,1.0,12420,0.0172
1817,16.0,1.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(1.00),101924,1.0,31345,0.0514
1818,16.0,1.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),91731,1.0,31345,0.0512
1819,16.0,1.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),76443,1.0,31345,0.0513
1820,16.0,1.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),50962,1.0,31345,0.0515
1821,16.0,1.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),25481,1.0,57311,0.0806
1822,16.0,1.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),10192,1.0,98116,0.1337
1823,16.0,1.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDMM,-,1.0,18796,0.0268
1824,16.0,1.0,31.0, 8 10 9 12 11 15 14 13 4 2 3 0 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-MM,-,1.0,14020,0.0268
1825,16.0,1.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,A*,14645990.0,1.0,1404939,16.0568
1826,16.0,1.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-A*,-,1.0,3026722,16.0568
1827,16.0,1.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,7898933.0,1.0,1194184,10.1767
1828,16.0,1.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,1697004,10.1767
1829,16.0,1.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDA*,-,1.0,6674817,7.4975
1830,16.0,1.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-A*,-,1.0,478931,7.4975
1831,16.0,1.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(1.00),7898933,1.0,7373270,19.615
1832,16.0,1.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),7109039,1.0,7373270,18.7891
1833,16.0,1.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),5924199,1.0,7373270,17.7641
1834,16.0,1.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),3949466,1.0,7373270,15.7036
1835,16.0,1.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),1974733,1.0,10439468,18.8506
1836,16.0,1.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),789893,1.0,17948704,29.6761
1837,16.0,1.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDMM,-,1.0,3612261,5.4117
1838,16.0,1.0,32.0, 3 1 2 0 5 4 7 6 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-MM,-,1.0,216947,5.4117
1839,16.0,1.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,A*,2036373.0,1.0,176445,1.6083
1840,16.0,1.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-A*,-,1.0,375561,1.6083
1841,16.0,1.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,1855778.0,1.0,155283,1.3096
1842,16.0,1.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,352789,1.3096
1843,16.0,1.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDA*,-,1.0,412234,0.4209
1844,16.0,1.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-A*,-,1.0,45325,0.4209
1845,16.0,1.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(1.00),1855778,1.0,207312,0.6436
1846,16.0,1.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),1670200,1.0,207312,0.6434
1847,16.0,1.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),1391833,1.0,207312,0.6432
1848,16.0,1.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),927889,1.0,1559457,2.5632
1849,16.0,1.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),463944,1.0,2526941,3.6235
1850,16.0,1.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),185577,1.0,2811461,4.1323
1851,16.0,1.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDMM,-,1.0,470446,0.6995
1852,16.0,1.0,33.0, 4 5 2 3 0 1 7 6 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-MM,-,1.0,51179,0.6995
1853,16.0,1.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,A*,352714.0,1.0,28524,0.159
1854,16.0,1.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-A*,-,1.0,59727,0.159
1855,16.0,1.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,1170250.0,1.0,94423,0.7007
1856,16.0,1.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,158136,0.7007
1857,16.0,1.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,IDA*,-,1.0,423554,0.4222
1858,16.0,1.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,D-A*,-,1.0,379450,0.4222
1859,16.0,1.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(1.00),1170250,1.0,84390,0.136
1860,16.0,1.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),1053225,1.0,84390,0.1362
1861,16.0,1.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),877687,1.0,84390,0.1394
1862,16.0,1.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),585125,1.0,84390,0.137
1863,16.0,1.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),292562,1.0,84390,0.1379
1864,16.0,1.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),117025,1.0,734565,0.9424
1865,16.0,1.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,IDMM,-,1.0,552807,0.7848
1866,16.0,1.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,D-MM,-,1.0,497823,0.7848
1867,16.0,1.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,A*,30926.0,1.0,2371,0.0098
1868,16.0,1.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-A*,-,1.0,5045,0.0098
1869,16.0,1.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,19373.0,1.0,1639,0.0059
1870,16.0,1.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,2815,0.0059
1871,16.0,1.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDA*,-,1.0,22601,0.0223
1872,16.0,1.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-A*,-,1.0,19435,0.0223
1873,16.0,1.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(1.00),19373,1.0,14253,0.0209
1874,16.0,1.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),17435,1.0,14253,0.021
1875,16.0,1.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),14529,1.0,14253,0.0208
1876,16.0,1.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),9686,1.0,14253,0.0207
1877,16.0,1.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),4843,1.0,16256,0.0215
1878,16.0,1.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),1937,1.0,25909,0.0358
1879,16.0,1.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,IDMM,-,1.0,11584,0.0151
1880,16.0,1.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,D-MM,-,1.0,9625,0.0151
1881,16.0,1.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,A*,236442.0,1.0,19162,0.0988
1882,16.0,1.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-A*,-,1.0,40396,0.0988
1883,16.0,1.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,200121.0,1.0,27092,0.1023
1884,16.0,1.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,47266,0.1023
1885,16.0,1.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDA*,-,1.0,137508,0.1414
1886,16.0,1.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-A*,-,1.0,108341,0.1414
1887,16.0,1.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(1.00),200121,1.0,221169,0.326
1888,16.0,1.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),180108,1.0,221169,0.3258
1889,16.0,1.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),150090,1.0,221169,0.3257
1890,16.0,1.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),100060,1.0,307750,0.4316
1891,16.0,1.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),50030,1.0,307750,0.4512
1892,16.0,1.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),20012,1.0,740655,1.0905
1893,16.0,1.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDMM,-,1.0,161980,0.2396
1894,16.0,1.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-MM,-,1.0,130819,0.2396
1895,16.0,1.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,A*,4746224.0,1.0,429148,4.4905
1896,16.0,1.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-A*,-,1.0,925110,4.4905
1897,16.0,1.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,7042085.0,1.0,602028,6.3351
1898,16.0,1.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,949090,6.3351
1899,16.0,1.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDA*,-,1.0,1382112,1.9137
1900,16.0,1.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-A*,-,1.0,135105,1.9137
1901,16.0,1.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(1.00),7042085,1.0,444206,1.6846
1902,16.0,1.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),6337876,1.0,444206,1.6854
1903,16.0,1.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),5281563,1.0,444206,1.6838
1904,16.0,1.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),3521042,1.0,444206,1.6812
1905,16.0,1.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),1760521,1.0,2894065,5.1108
1906,16.0,1.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),704208,1.0,4753553,7.1043
1907,16.0,1.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,IDMM,-,1.0,719681,1.0466
1908,16.0,1.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,D-MM,-,1.0,112537,1.0466
1909,16.0,1.0,38.0, 1 0 4 3 2 5 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,A*,269763.0,1.0,21965,0.1182
1910,16.0,1.0,38.0, 1 0 4 3 2 5 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-A*,-,1.0,46322,0.1182
1911,16.0,1.0,38.0, 1 0 4 3 2 5 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,203194.0,1.0,28587,0.1092
