,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Necessary Expansions,Iterations,Runtime(seconds)
131,10.0,2.0,7.0, 4 9 3 6 0 5 2 1 7 8, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.25)",1684,1.0,10267.0,5772.0,10.0,0.0071
132,10.0,2.0,7.0, 4 9 3 6 0 5 2 1 7 8, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.10)",673,1.0,15240.0,8572.0,14.0,0.0099
133,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*,270150.0,1.0,62519.0,62504.0,0.0,0.2374
134,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,138292.0,62504.0,0.0,0.2374
135,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM,70004.0,1.0,11428.0,9747.0,0.0,0.0274
136,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,20729.0,9747.0,0.0,0.0274
137,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),63003,1.0,82839892.0,82469480.0,0.0,106.7253
138,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),52503,1.0,774429.0,8547.0,0.0,1.005
139,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),35002,1.0,116160992.0,115812156.0,0.0,145.6547
140,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),17501,1.0,152525708.0,152472162.0,0.0,173.4615
141,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),7000,1.0,195339615.0,182619718.0,0.0,223.8975
142,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),63003,1.0,87188.0,107025.0,0.0,0.1268
143,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),52503,1.0,98126.0,113706.0,0.0,0.1288
144,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),35002,1.0,123142.0,133876.0,0.0,0.1414
145,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),17501,1.0,155542.0,163001.0,0.0,0.1606
146,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),7000,1.0,196194.0,198559.0,0.0,0.1867
147,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",63003,1.0,62086.0,34237.0,5.0,0.0619
148,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",52503,1.0,51589.0,25447.0,3.0,0.0485
149,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",35002,1.0,61941.0,38814.0,6.0,0.0503
150,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",17501,1.0,64400.0,44170.0,9.0,0.0467
151,10.0,2.0,8.0, 6 0 3 9 5 7 1 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",7000,1.0,104776.0,69192.0,11.0,0.0661
152,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,A*,1044.0,1.0,139.0,135.0,0.0,0.0003
153,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,278.0,135.0,0.0,0.0003
154,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,MM,2690.0,1.0,437.0,437.0,0.0,0.0009
155,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,568.0,437.0,0.0,0.0009
156,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),939,1.0,39705.0,9720.0,0.0,0.0487
157,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),783,1.0,401530.0,9777.0,0.0,0.4748
158,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),522,1.0,1068781.0,9777.0,0.0,1.2561
159,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),261,1.0,1218496.0,10730.0,0.0,1.4273
160,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),104,1.0,1337008.0,11215.0,0.0,1.5403
161,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),939,1.0,135.0,521.0,0.0,0.0005
162,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),783,1.0,140.0,463.0,0.0,0.0004
163,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),522,1.0,139.0,350.0,0.0,0.0003
164,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),261,1.0,467.0,253.0,0.0,0.0005
165,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),104,1.0,527.0,186.0,0.0,0.0005
166,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",939,1.0,1464.0,657.0,5.0,0.0013
167,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",783,1.0,1443.0,657.0,5.0,0.0012
168,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",522,1.0,1904.0,979.0,7.0,0.0014
169,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",261,1.0,2773.0,1420.0,9.0,0.0019
170,10.0,2.0,9.0, 3 7 2 8 9 5 1 0 4 6, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",104,1.0,1429077.0,1420.0,206.0,1.5033
171,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,A*,41536.0,1.0,7232.0,2231.0,0.0,0.0158
172,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,9669.0,2231.0,0.0,0.0158
173,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,MM,7344.0,1.0,1010.0,842.0,0.0,0.0022
174,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,1934.0,842.0,0.0,0.0022
175,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),6609,1.0,112331.0,906.0,0.0,0.1459
176,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),5508,1.0,870361.0,478643.0,0.0,1.1342
177,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),3672,1.0,667667.0,599220.0,0.0,0.8764
178,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),1836,1.0,853008.0,620030.0,0.0,1.083
179,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),734,1.0,1697501.0,775517.0,0.0,2.0434
180,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),6609,1.0,5750.0,4425.0,0.0,0.0081
181,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),5508,1.0,4697.0,4202.0,0.0,0.0065
182,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),3672,1.0,3899.0,3889.0,0.0,0.005
183,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),1836,1.0,7728.0,3887.0,0.0,0.0078
184,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),734,1.0,11565.0,3429.0,0.0,0.0111
185,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",6609,1.0,4993.0,1588.0,3.0,0.0051
186,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",5508,1.0,5598.0,2344.0,5.0,0.0053
187,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",3672,1.0,5333.0,2344.0,5.0,0.0047
188,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",1836,1.0,7064.0,3286.0,9.0,0.005
189,10.0,2.0,10.0, 3 9 7 1 2 8 6 4 5 0, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",734,1.0,10033.0,4549.0,11.0,0.0066
190,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,A*,10404.0,1.0,1583.0,1554.0,0.0,0.0034
191,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,3239.0,1554.0,0.0,0.0034
192,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,MM,9021.0,1.0,1261.0,990.0,0.0,0.0027
193,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,2326.0,990.0,0.0,0.0027
194,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),8118,1.0,1990821.0,584964.0,0.0,2.5468
195,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),6765,1.0,632960.0,941.0,0.0,0.8089
196,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),4510,1.0,1614263.0,812234.0,0.0,2.0372
197,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),2255,1.0,1844045.0,887862.0,0.0,2.2472
198,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),902,1.0,2133006.0,1059772.0,0.0,2.5043
199,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),8118,1.0,1576.0,4496.0,0.0,0.0045
200,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),6765,1.0,1605.0,3984.0,0.0,0.0039
201,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),4510,1.0,7683.0,3263.0,0.0,0.009
202,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),2255,1.0,5542.0,2654.0,0.0,0.006
203,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),902,1.0,7291.0,2424.0,0.0,0.0069
204,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",8118,1.0,5582.0,2322.0,5.0,0.006
205,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",6765,1.0,4500.0,1431.0,3.0,0.0047
206,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",4510,1.0,5058.0,2322.0,5.0,0.0047
207,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",2255,1.0,5171.0,2748.0,8.0,0.0042
208,10.0,2.0,11.0, 3 8 0 1 9 6 2 5 4 7, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",902,1.0,8201.0,4090.0,10.0,0.0057
209,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*,104455.0,1.0,20828.0,20793.0,0.0,0.0476
210,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,45427.0,20793.0,0.0,0.0476
211,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM,30820.0,1.0,6401.0,6401.0,0.0,0.0125
212,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,7868.0,6401.0,0.0,0.0125
213,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),27738,1.0,9125906.0,9122224.0,0.0,10.9865
214,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),23115,1.0,15697755.0,15445282.0,0.0,19.1061
215,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),15410,1.0,16607893.0,16504080.0,0.0,20.2042
216,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),7705,1.0,19371009.0,19245459.0,0.0,23.5126
217,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),3082,1.0,23852480.0,23719772.0,0.0,28.2259
218,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),27738,1.0,25530.0,39786.0,0.0,0.0371
219,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),23115,1.0,26405.0,40455.0,0.0,0.0353
220,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),15410,1.0,32890.0,36448.0,0.0,0.0384
221,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.25),7705,1.0,39242.0,41820.0,0.0,0.0404
222,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.10),3082,1.0,46530.0,48271.0,0.0,0.0441
223,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.90)",27738,1.0,23640.0,15851.0,6.0,0.025
224,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.75)",23115,1.0,22474.0,15851.0,6.0,0.0222
225,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.50)",15410,1.0,22003.0,16782.0,8.0,0.0193
226,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.25)",7705,1.0,20818.0,16782.0,8.0,0.0164
227,10.0,2.0,12.0, 7 3 0 4 9 8 2 5 1 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.10)",3082,1.0,30741.0,24554.0,11.0,0.0211
228,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*,93699.0,1.0,18227.0,18190.0,0.0,0.0421
229,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,39863.0,18190.0,0.0,0.0421
230,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM,27230.0,1.0,5708.0,5708.0,0.0,0.0113
231,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,7109.0,5708.0,0.0,0.0113
232,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),24507,1.0,7934444.0,7156718.0,0.0,9.5632
233,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),20422,1.0,12979485.0,11844707.0,0.0,16.1416
234,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),13615,1.0,13607781.0,12014237.0,0.0,16.9725
235,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),6807,1.0,14855301.0,14380519.0,0.0,18.618
236,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),2723,1.0,18299028.0,17921669.0,0.0,21.4046
237,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),24507,1.0,22625.0,35439.0,0.0,0.0325
238,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),20422,1.0,23234.0,36091.0,0.0,0.0311
239,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),13615,1.0,28041.0,32129.0,0.0,0.0329
240,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),6807,1.0,34736.0,37163.0,0.0,0.0355
241,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),2723,1.0,41094.0,42851.0,0.0,0.04
242,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",24507,1.0,20950.0,13286.0,6.0,0.0218
243,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",20422,1.0,19895.0,13286.0,6.0,0.0193
244,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",13615,1.0,18701.0,13286.0,6.0,0.0161
245,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",6807,1.0,23249.0,17182.0,9.0,0.0169
246,10.0,2.0,13.0, 0 8 6 1 3 9 7 2 5 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",2723,1.0,27951.0,20790.0,11.0,0.019
247,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,A*,12164.0,1.0,1952.0,1875.0,0.0,0.0041
248,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,4160.0,1875.0,0.0,0.0041
249,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,MM,4657.0,1.0,908.0,908.0,0.0,0.0018
250,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,1092.0,908.0,0.0,0.0018
251,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),4191,1.0,119982.0,117458.0,0.0,0.1606
252,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),3492,1.0,246102.0,242333.0,0.0,0.3255
253,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),2328,1.0,294885.0,261493.0,0.0,0.3888
254,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),1164,1.0,376708.0,310293.0,0.0,0.4928
255,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),465,1.0,362210.0,350629.0,0.0,0.4599
256,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),4191,1.0,2094.0,3769.0,0.0,0.0035
257,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),3492,1.0,2175.0,3686.0,0.0,0.0032
258,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),2328,1.0,2387.0,3821.0,0.0,0.003
259,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),1164,1.0,2759.0,3024.0,0.0,0.003
260,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),465,1.0,3106.0,3279.0,0.0,0.003
261,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",4191,1.0,2815.0,1775.0,6.0,0.0032
262,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",3492,1.0,2718.0,1903.0,8.0,0.0029
263,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",2328,1.0,2553.0,1903.0,8.0,0.0025
264,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",1164,1.0,2391.0,1903.0,8.0,0.002
265,10.0,2.0,14.0, 6 8 7 2 1 9 3 4 5 0, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",465,1.0,3604.0,2865.0,11.0,0.0026
266,10.0,2.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,6.0,A*,15794.0,1.0,2573.0,2525.0,0.0,0.0055
267,10.0,2.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,5416.0,2525.0,0.0,0.0055
268,10.0,2.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,6.0,MM,11769.0,1.0,1692.0,1192.0,0.0,0.0037
269,10.0,2.0,15.0, 6 4 2 1 8 9 3 5 7 0, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,2740.0,1192.0,0.0,0.0037
