,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Necessary Expansions,Iterations,Runtime(seconds)
1875,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),28912,1.0,23851.0,35555.0,0.0,0.0366
1876,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),19275,1.0,27049.0,37103.0,0.0,0.0345
1877,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),9637,1.0,38382.0,35562.0,0.0,0.041
1878,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),3855,1.0,45892.0,42393.0,0.0,0.0446
1879,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",34695,1.0,14806.0,5179.0,3.0,0.0199
1880,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",28912,1.0,20537.0,11925.0,6.0,0.023
1881,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",19275,1.0,19089.0,11925.0,6.0,0.0185
1882,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",9637,1.0,18005.0,12495.0,8.0,0.0146
1883,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",3855,1.0,22030.0,15819.0,10.0,0.0154
1884,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,IDMM,-,1.0,61292.0,30176.0,0.0,0.0643
1885,10.0,2.0,82.0, 0 7 6 1 9 3 5 8 2 4, 0 1 2 3 4 5 6 7 8 9,6.0,D-MM,-,1.0,34790.0,30176.0,0.0,0.0643
1886,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*,16621.0,1.0,2667.0,2633.0,0.0,0.0059
1887,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,5829.0,2633.0,0.0,0.0059
1888,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM,4326.0,1.0,758.0,758.0,0.0,0.0016
1889,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,936.0,758.0,0.0,0.0016
1890,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,IDA*,-,1.0,5516.0,4708.0,0.0,0.0029
1891,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,D-A*,-,1.0,4832.0,4708.0,0.0,0.0029
1892,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),3893,1.0,1089.0,768.0,0.0,0.0166
1893,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),3244,1.0,1130.0,748.0,0.0,0.0177
1894,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),2163,1.0,1264.0,758.0,0.0,0.0189
1895,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),1081,1.0,1009.0,766.0,0.0,0.0189
1896,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),432,1.0,2044.0,1219.0,0.0,0.0075
1897,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),3893,1.0,3079.0,5395.0,0.0,0.0042
1898,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),3244,1.0,3242.0,4156.0,0.0,0.0042
1899,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),2163,1.0,3520.0,4162.0,0.0,0.0041
1900,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),1081,1.0,3931.0,4288.0,0.0,0.0039
1901,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),432,1.0,17789.0,4453.0,0.0,0.0157
1902,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",3893,1.0,2748.0,1791.0,6.0,0.003
1903,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",3244,1.0,2655.0,1791.0,6.0,0.0028
1904,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",2163,1.0,2609.0,1902.0,8.0,0.0024
1905,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",1081,1.0,2998.0,2260.0,7.0,0.0024
1906,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",432,1.0,3624.0,2731.0,11.0,0.0027
1907,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,IDMM,-,1.0,2854.0,2054.0,0.0,0.003
1908,10.0,2.0,83.0, 0 2 3 8 9 5 1 7 6 4, 0 1 2 3 4 5 6 7 8 9,4.0,D-MM,-,1.0,1928.0,2054.0,0.0,0.003
1909,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*,92688.0,1.0,17852.0,17781.0,0.0,0.0477
1910,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,38622.0,17781.0,0.0,0.0477
1911,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM,28891.0,1.0,5750.0,5750.0,0.0,0.0117
1912,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,7155.0,5750.0,0.0,0.0117
1913,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,IDA*,-,1.0,55244.0,46780.0,0.0,0.0294
1914,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,D-A*,-,1.0,50066.0,46780.0,0.0,0.0294
1915,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),26001,1.0,9803.0,5641.0,0.0,0.6558
1916,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),21668,1.0,10114.0,5066.0,0.0,0.8878
1917,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),14445,1.0,6745.0,4909.0,0.0,0.9049
1918,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),7222,1.0,12078.0,5238.0,0.0,1.049
1919,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),2889,1.0,18252.0,8564.0,0.0,0.4575
1920,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),26001,1.0,21598.0,33772.0,0.0,0.0331
1921,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),21668,1.0,22367.0,34163.0,0.0,0.0316
1922,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),14445,1.0,30651.0,30065.0,0.0,0.0369
1923,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),7222,1.0,38235.0,33561.0,0.0,0.0402
1924,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),2889,1.0,65416.0,37875.0,0.0,0.0639
1925,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",26001,1.0,20942.0,13403.0,6.0,0.0231
1926,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",21668,1.0,20115.0,13403.0,6.0,0.0206
1927,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",14445,1.0,19649.0,14197.0,8.0,0.0179
1928,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",7222,1.0,17760.0,13403.0,6.0,0.0142
1929,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",2889,1.0,28067.0,20963.0,11.0,0.0198
1930,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,IDMM,-,1.0,36213.0,27560.0,0.0,0.0387
1931,10.0,2.0,84.0, 0 3 5 1 7 6 8 2 9 4, 0 1 2 3 4 5 6 7 8 9,6.0,D-MM,-,1.0,26220.0,27560.0,0.0,0.0387
1932,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,A*,14058.0,1.0,2196.0,2132.0,0.0,0.005
1933,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,I-A*,-,1.0,4528.0,2132.0,0.0,0.005
1934,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,MM,9680.0,1.0,1389.0,747.0,0.0,0.0031
1935,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,I-MM,-,1.0,1904.0,747.0,0.0,0.0031
1936,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,IDA*,-,1.0,23620.0,3539.0,0.0,0.013
1937,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,D-A*,-,1.0,21687.0,3539.0,0.0,0.013
1938,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.90),8712,1.0,1249.0,1248.0,0.0,0.0053
1939,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.75),7260,1.0,1012.0,1011.0,0.0,0.0033
1940,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.50),4840,1.0,656.0,655.0,0.0,0.0022
1941,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.25),2420,1.0,1051.0,1050.0,0.0,0.0046
1942,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,MM+IDMM(0.10),968,1.0,1257.0,1256.0,0.0,0.0037
1943,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.90),8712,1.0,2216.0,4805.0,0.0,0.0053
1944,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.75),7260,1.0,2288.0,4426.0,0.0,0.0048
1945,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.50),4840,1.0,2301.0,3848.0,0.0,0.0039
1946,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.25),2420,1.0,2528.0,3606.0,0.0,0.0033
1947,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,A*+IDA*(0.10),968,1.0,2854.0,3186.0,0.0,0.0031
1948,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.90)",8712,1.0,5880.0,1708.0,5.0,0.0064
1949,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.75)",7260,1.0,5268.0,1320.0,3.0,0.0055
1950,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.50)",4840,1.0,4912.0,1320.0,3.0,0.0046
1951,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.25)",2420,1.0,5253.0,1995.0,6.0,0.0044
1952,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,"MBBDS(k=1,ThreePhase=1)(0.10)",968,1.0,7960.0,2872.0,8.0,0.0056
1953,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,IDMM,-,1.0,15874.0,2108.0,0.0,0.0165
1954,10.0,2.0,85.0, 5 6 9 2 0 8 4 7 3 1, 0 1 2 3 4 5 6 7 8 9,6.0,D-MM,-,1.0,7065.0,2108.0,0.0,0.0165
1955,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,A*,2453.0,1.0,338.0,330.0,0.0,0.0008
1956,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,I-A*,-,1.0,715.0,330.0,0.0,0.0008
1957,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,MM,2190.0,1.0,291.0,155.0,0.0,0.0006
1958,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,I-MM,-,1.0,385.0,155.0,0.0,0.0006
1959,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,IDA*,-,1.0,869.0,421.0,0.0,0.0005
1960,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,D-A*,-,1.0,758.0,421.0,0.0,0.0005
1961,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.90),1971,1.0,347.0,259.0,0.0,0.0013
1962,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.75),1642,1.0,304.0,216.0,0.0,0.0012
1963,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.50),1095,1.0,207.0,140.0,0.0,0.0006
1964,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.25),547,1.0,449.0,97.0,0.0,0.0016
1965,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,MM+IDMM(0.10),219,1.0,704.0,183.0,0.0,0.0012
1966,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.90),1971,1.0,342.0,966.0,0.0,0.001
1967,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.75),1642,1.0,338.0,874.0,0.0,0.0009
1968,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.50),1095,1.0,340.0,732.0,0.0,0.0007
1969,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.25),547,1.0,345.0,629.0,0.0,0.0005
1970,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,A*+IDA*(0.10),219,1.0,402.0,443.0,0.0,0.0004
1971,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.90)",1971,1.0,708.0,180.0,3.0,0.001
1972,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.75)",1642,1.0,736.0,254.0,5.0,0.0009
1973,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.50)",1095,1.0,589.0,180.0,3.0,0.0007
1974,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.25)",547,1.0,640.0,303.0,6.0,0.0006
1975,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,"MBBDS(k=1,ThreePhase=1)(0.10)",219,1.0,986.0,452.0,7.0,0.0007
1976,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,IDMM,-,1.0,871.0,285.0,0.0,0.0009
1977,10.0,2.0,86.0, 9 8 2 5 4 0 1 6 7 3, 0 1 2 3 4 5 6 7 8 9,4.0,D-MM,-,1.0,459.0,285.0,0.0,0.0009
1978,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*,5679.0,1.0,850.0,804.0,0.0,0.0019
1979,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,1755.0,804.0,0.0,0.0019
1980,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM,2889.0,1.0,567.0,567.0,0.0,0.0011
1981,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,724.0,567.0,0.0,0.0011
1982,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,IDA*,-,1.0,6319.0,1217.0,0.0,0.0034
1983,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,D-A*,-,1.0,5723.0,1217.0,0.0,0.0034
1984,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),2600,1.0,728.0,435.0,0.0,0.0088
1985,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),2166,1.0,779.0,375.0,0.0,0.0091
1986,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),1444,1.0,2127.0,354.0,0.0,0.0216
1987,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),722,1.0,677.0,358.0,0.0,0.0082
1988,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),288,1.0,2394.0,445.0,0.0,0.0094
1989,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),2600,1.0,886.0,1702.0,0.0,0.0017
1990,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),2166,1.0,907.0,1635.0,0.0,0.0016
1991,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),1444,1.0,1924.0,1538.0,0.0,0.0023
1992,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.25),722,1.0,3467.0,1444.0,0.0,0.0035
1993,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.10),288,1.0,1860.0,1154.0,0.0,0.0019
1994,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.90)",2600,1.0,2028.0,959.0,5.0,0.0022
1995,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.75)",2166,1.0,1929.0,959.0,5.0,0.002
1996,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.50)",1444,1.0,2033.0,1160.0,6.0,0.0018
1997,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.25)",722,1.0,2281.0,1374.0,7.0,0.0018
1998,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,"MBBDS(k=1,ThreePhase=1)(0.10)",288,1.0,4051.0,2369.0,12.0,0.0028
1999,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,IDMM,-,1.0,6914.0,940.0,0.0,0.0074
2000,10.0,2.0,87.0, 8 4 9 7 0 5 1 2 3 6, 0 1 2 3 4 5 6 7 8 9,5.0,D-MM,-,1.0,1285.0,940.0,0.0,0.0074
2001,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,A*,37786.0,1.0,6725.0,6674.0,0.0,0.0149
2002,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,I-A*,-,1.0,14672.0,6674.0,0.0,0.0149
2003,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,MM,8830.0,1.0,1240.0,1182.0,0.0,0.0028
2004,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,I-MM,-,1.0,2561.0,1182.0,0.0,0.0028
2005,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,IDA*,-,1.0,43770.0,14844.0,0.0,0.0237
2006,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,D-A*,-,1.0,39029.0,14844.0,0.0,0.0237
2007,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.90),7947,1.0,2062.0,1761.0,0.0,0.2601
2008,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.75),6622,1.0,2185.0,1775.0,0.0,0.2522
2009,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.50),4415,1.0,2660.0,2280.0,0.0,0.2175
2010,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.25),2207,1.0,4593.0,4043.0,0.0,0.06
2011,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,MM+IDMM(0.10),883,1.0,4814.0,4600.0,0.0,0.0624
2012,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.90),7947,1.0,9125.0,13435.0,0.0,0.012
2013,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.75),6622,1.0,9399.0,10814.0,0.0,0.0118
2014,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.50),4415,1.0,10776.0,11503.0,0.0,0.0121
2015,10.0,2.0,88.0, 1 8 5 6 7 2 4 9 0 3, 0 1 2 3 4 5 6 7 8 9,5.0,A*+IDA*(0.25),2207,1.0,12003.0,12572.0,0.0,0.0122
