,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Runtime(seconds)
112,16.0,0.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MM,137248.0,1.0,17778.0,0.1109
113,16.0,0.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,I-MM,-,1.0,41607.0,0.1109
114,16.0,0.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(1.00),137248,1.0,210232.0,0.3956
115,16.0,0.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.90),123523,1.0,210232.0,0.3942
116,16.0,0.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.75),102936,1.0,210232.0,0.3878
117,16.0,0.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.50),68624,1.0,316081.0,0.5549
118,16.0,0.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.25),34312,1.0,408850.0,0.7118
119,16.0,0.0,15.0, 8 11 10 13 12 9 15 14 0 1 7 5 6 3 4 2, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.10),13724,1.0,2274530.0,3.8577
120,16.0,0.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,28158.0,1.0,2114.0,0.0142
121,16.0,0.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,5745.0,0.0142
122,16.0,0.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(1.00),28158,1.0,18732.0,0.0358
123,16.0,0.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),25342,1.0,18732.0,0.0347
124,16.0,0.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),21118,1.0,18732.0,0.0343
125,16.0,0.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),14079,1.0,18732.0,0.0337
126,16.0,0.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),7039,1.0,28866.0,0.0503
127,16.0,0.0,16.0, 14 15 11 12 13 9 10 8 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),2815,1.0,43066.0,0.075
128,16.0,0.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,3398.0,1.0,245.0,0.0015
129,16.0,0.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,826.0,0.0015
130,16.0,0.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(1.00),3398,1.0,7036.0,0.0101
131,16.0,0.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),3058,1.0,7036.0,0.01
132,16.0,0.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),2548,1.0,7036.0,0.0102
133,16.0,0.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),1699,1.0,10349.0,0.0147
134,16.0,0.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),849,1.0,13023.0,0.0183
135,16.0,0.0,17.0, 10 11 8 9 13 12 15 14 0 2 1 4 3 6 5 7, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),339,1.0,58245.0,0.0819
136,16.0,0.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MM,25440.0,1.0,1881.0,0.012
137,16.0,0.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,I-MM,-,1.0,4994.0,0.012
138,16.0,0.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(1.00),25440,1.0,9957.0,0.0157
139,16.0,0.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.90),22896,1.0,9957.0,0.0157
140,16.0,0.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.75),19080,1.0,9957.0,0.0159
141,16.0,0.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.50),12720,1.0,14886.0,0.0225
142,16.0,0.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.25),6360,1.0,14886.0,0.0222
143,16.0,0.0,18.0, 2 4 3 6 5 7 0 1 8 11 10 13 12 15 14 9, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.10),2544,1.0,22079.0,0.032
144,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,6495.0,1.0,786.0,0.0041
145,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,2135.0,0.0041
146,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(1.00),6495,1.0,10041.0,0.0174
147,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),5845,1.0,10041.0,0.0176
148,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),4871,1.0,10041.0,0.0174
149,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),3247,1.0,15838.0,0.027
150,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),1623,1.0,18534.0,0.0314
151,16.0,0.0,19.0, 12 10 11 9 8 15 14 13 2 4 3 5 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),649,1.0,75688.0,0.1276
152,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,8713.0,1.0,808.0,0.0046
153,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,2245.0,0.0046
154,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(1.00),8713,1.0,10975.0,0.0184
155,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),7841,1.0,10975.0,0.0185
156,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),6534,1.0,10975.0,0.0184
157,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),4356,1.0,10975.0,0.0186
158,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),2178,1.0,14853.0,0.0246
159,16.0,0.0,20.0, 14 15 8 10 9 12 11 13 2 0 1 5 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),871,1.0,36701.0,0.0591
160,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,36424.0,1.0,4492.0,0.0245
161,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,9727.0,0.0245
162,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(1.00),36424,1.0,40884.0,0.0836
163,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),32781,1.0,40884.0,0.0783
164,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),27318,1.0,40884.0,0.078
165,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),18212,1.0,62671.0,0.1152
166,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),9106,1.0,78767.0,0.1443
167,16.0,0.0,21.0, 7 5 6 2 3 4 0 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),3642,1.0,236886.0,0.4282
168,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,21336.0,1.0,3365.0,0.0167
169,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,8163.0,0.0167
170,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(1.00),21336,1.0,33205.0,0.0585
171,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),19202,1.0,33205.0,0.0589
172,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),16002,1.0,53817.0,0.0938
173,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),10668,1.0,53817.0,0.0931
174,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),5334,1.0,83156.0,0.142
175,16.0,0.0,22.0, 10 8 9 13 12 11 15 14 6 7 4 5 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),2133,1.0,818102.0,1.3589
176,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MM,1019021.0,1.0,84170.0,1.1069
177,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,I-MM,-,1.0,257929.0,1.1069
178,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(1.00),1019021,1.0,1318211.0,2.9304
179,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.90),917118,1.0,1318211.0,2.8785
180,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.75),764265,1.0,1318211.0,2.7653
181,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.50),509510,1.0,1318211.0,2.6264
182,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.25),254755,1.0,2171588.0,3.8592
183,16.0,0.0,23.0, 15 13 14 11 12 9 10 8 6 7 0 2 1 4 3 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.10),101902,1.0,4544554.0,8.1627
184,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,28778.0,1.0,3727.0,0.0198
185,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,8592.0,0.0198
186,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(1.00),28778,1.0,40676.0,0.0751
187,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),25900,1.0,40676.0,0.0757
188,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),21583,1.0,40676.0,0.0751
189,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),14389,1.0,52199.0,0.0929
190,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),7194,1.0,73665.0,0.1287
191,16.0,0.0,24.0, 14 15 11 12 13 9 10 8 3 4 0 2 1 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),2877,1.0,270354.0,0.4668
192,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MM,100101.0,1.0,7770.0,0.059
193,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,I-MM,-,1.0,22799.0,0.059
194,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(1.00),100101,1.0,96141.0,0.1962
195,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.90),90090,1.0,96141.0,0.1913
196,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.75),75075,1.0,96141.0,0.1869
197,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.50),50050,1.0,96141.0,0.1874
198,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.25),25025,1.0,149544.0,0.2715
199,16.0,0.0,25.0, 8 9 15 13 14 11 12 10 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,9.0,MBBDS(k=1)(0.10),10010,1.0,311946.0,0.568
200,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,295754.0,1.0,23736.0,0.2153
201,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,64953.0,0.2153
202,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(1.00),295754,1.0,251150.0,0.5566
203,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),266178,1.0,251150.0,0.5495
204,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),221815,1.0,251150.0,0.5357
205,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),147877,1.0,251150.0,0.5091
206,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),73938,1.0,410457.0,0.7541
207,16.0,0.0,26.0, 4 2 3 0 1 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),29575,1.0,701305.0,1.2686
208,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,27132.0,1.0,3496.0,0.0184
209,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,8266.0,0.0184
210,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(1.00),27132,1.0,34048.0,0.0619
211,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),24418,1.0,34048.0,0.061
212,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),20349,1.0,34048.0,0.0621
213,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),13566,1.0,49303.0,0.0884
214,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),6783,1.0,65841.0,0.1133
215,16.0,0.0,27.0, 4 5 1 2 3 0 7 6 13 10 11 12 8 9 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),2713,1.0,244899.0,0.4199
216,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MM,20173.0,1.0,1490.0,0.0092
217,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,I-MM,-,1.0,5049.0,0.0092
218,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(1.00),20173,1.0,21056.0,0.0344
219,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.90),18155,1.0,21056.0,0.0341
220,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.75),15129,1.0,21056.0,0.0338
221,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.50),10086,1.0,21056.0,0.0338
222,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.25),5043,1.0,30427.0,0.0474
223,16.0,0.0,28.0, 8 15 10 9 12 11 14 13 0 5 2 1 4 3 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,10.0,MBBDS(k=1)(0.10),2017,1.0,57666.0,0.0902
224,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,28673.0,1.0,3740.0,0.0197
225,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,8622.0,0.0197
226,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(1.00),28673,1.0,36722.0,0.0701
227,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),25805,1.0,36722.0,0.0691
228,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),21504,1.0,36722.0,0.069
229,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),14336,1.0,52830.0,0.097
230,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),7168,1.0,70998.0,0.1287
231,16.0,0.0,29.0, 3 1 2 0 7 6 5 4 10 8 9 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),2867,1.0,278944.0,0.4983
232,16.0,0.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,264606.0,1.0,21176.0,0.2071
233,16.0,0.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,58908.0,0.2071
234,16.0,0.0,30.0, 0 1 3 2 5 4 7 6 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(1.00),264606,1.0,225449.0,0.4426
