,Number Of Pancakes,Gap,Problem ID,Start state,Goal state,Initial Heuristic,Algorithm,Memory,Status,States Expanded,Runtime(seconds)
1634,16.0,2.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),3872716,1.0,3626341.0,15.3792
1635,16.0,2.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),2581811,1.0,3811314.0,14.4862
1636,16.0,2.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),1290905,1.0,3844816.0,13.5916
1637,16.0,2.0,34.0, 0 1 3 2 5 4 7 6 8 13 10 9 12 11 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),516362,1.0,5938870.0,15.1489
1638,16.0,2.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MM,99263.0,1.0,9684.0,0.0628
1639,16.0,2.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,I-MM,-,1.0,13173.0,0.0628
1640,16.0,2.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.90),89336,1.0,74477.0,0.2199
1641,16.0,2.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.75),74447,1.0,73261.0,0.2096
1642,16.0,2.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.50),49631,1.0,71255.0,0.1932
1643,16.0,2.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.25),24815,1.0,75166.0,0.1757
1644,16.0,2.0,35.0, 11 12 8 10 9 15 14 13 1 2 0 4 3 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.10),9926,1.0,136221.0,0.3077
1645,16.0,2.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,1192772.0,1.0,160231.0,1.439
1646,16.0,2.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,209851.0,1.439
1647,16.0,2.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),1073494,1.0,947084.0,3.7671
1648,16.0,2.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),894579,1.0,931127.0,3.4895
1649,16.0,2.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),596386,1.0,922533.0,2.9813
1650,16.0,2.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),298193,1.0,1153754.0,3.0539
1651,16.0,2.0,36.0, 1 0 3 2 5 4 7 6 15 12 13 14 9 10 11 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),119277,1.0,2258294.0,5.3532
1652,16.0,2.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,10106515.0,1.0,874678.0,13.2487
1653,16.0,2.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,1630094.0,13.2487
1654,16.0,2.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),9095863,1.0,6451975.0,33.6725
1655,16.0,2.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),7579886,1.0,7172063.0,35.9702
1656,16.0,2.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),5053257,1.0,7363415.0,29.509
1657,16.0,2.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),2526628,1.0,12548165.0,39.4516
1658,16.0,2.0,37.0, 0 2 1 4 3 7 6 5 9 8 12 11 10 13 15 14, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),1010651,1.0,13024226.0,34.8509
1659,16.0,2.0,38.0, 1 0 4 3 2 5 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,1169610.0,1.0,161603.0,1.4216
1660,16.0,2.0,38.0, 1 0 4 3 2 5 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,211138.0,1.4216
1661,16.0,2.0,38.0, 1 0 4 3 2 5 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),1052649,1.0,864095.0,3.4688
1662,16.0,2.0,38.0, 1 0 4 3 2 5 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),877207,1.0,848251.0,3.0456
1663,16.0,2.0,38.0, 1 0 4 3 2 5 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),584805,1.0,822524.0,2.5591
1664,16.0,2.0,38.0, 1 0 4 3 2 5 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),292402,1.0,1096503.0,2.8347
1665,16.0,2.0,38.0, 1 0 4 3 2 5 7 6 14 15 11 12 13 9 10 8, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),116961,1.0,2200804.0,5.267
1666,16.0,2.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,749596.0,1.0,129338.0,0.9326
1667,16.0,2.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,174380.0,0.9326
1668,16.0,2.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),674636,1.0,699226.0,2.3664
1669,16.0,2.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),562197,1.0,685062.0,2.1957
1670,16.0,2.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),374798,1.0,887256.0,2.3772
1671,16.0,2.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),187399,1.0,1143184.0,2.7164
1672,16.0,2.0,39.0, 8 10 9 15 12 11 14 13 4 5 2 3 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),74959,1.0,3322736.0,7.3614
1673,16.0,2.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,804412.0,1.0,133711.0,1.0196
1674,16.0,2.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,177858.0,1.0196
1675,16.0,2.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),723970,1.0,710829.0,2.5437
1676,16.0,2.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),603309,1.0,688898.0,2.3235
1677,16.0,2.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),402206,1.0,836624.0,2.3754
1678,16.0,2.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),201103,1.0,820390.0,2.4345
1679,16.0,2.0,40.0, 11 9 10 8 14 13 12 15 7 4 5 6 1 2 3 0, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),80441,1.0,2753700.0,6.3338
1680,16.0,2.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MM,595133.0,1.0,107609.0,0.8097
1681,16.0,2.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,I-MM,-,1.0,143817.0,0.8097
1682,16.0,2.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.90),535619,1.0,529755.0,1.7817
1683,16.0,2.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.75),446349,1.0,514297.0,1.6541
1684,16.0,2.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.50),297566,1.0,739075.0,2.0305
1685,16.0,2.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.25),148783,1.0,743648.0,1.9162
1686,16.0,2.0,41.0, 12 9 10 11 8 15 14 13 2 4 3 6 5 7 0 1, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,8.0,MBBDS(k=1)(0.10),59513,1.0,1941727.0,4.3982
1687,16.0,2.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,5117312.0,1.0,438885.0,6.1697
1688,16.0,2.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,899374.0,6.1697
1689,16.0,2.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),4605580,1.0,3694122.0,16.8862
1690,16.0,2.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),3837984,1.0,4114946.0,18.3034
1691,16.0,2.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),2558656,1.0,4181763.0,15.7769
1692,16.0,2.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),1279328,1.0,5767871.0,17.0601
1693,16.0,2.0,42.0, 13 11 12 9 10 8 15 14 5 2 3 4 0 1 7 6, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),511731,1.0,9461740.0,23.2405
1694,16.0,2.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,27190290.0,1.0,3917402.0,47.7531
1695,16.0,2.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,4767548.0,47.7531
1696,16.0,2.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),24471261,1.0,21685115.0,119.5655
1697,16.0,2.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),20392717,1.0,21118070.0,107.4416
1698,16.0,2.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),13595145,1.0,20429994.0,90.1104
1699,16.0,2.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),6797572,1.0,25742515.0,92.2557
1700,16.0,2.0,43.0, 0 2 1 7 4 3 6 5 8 10 9 12 11 14 13 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),2719029,1.0,38226616.0,120.4966
1701,16.0,2.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MM,2424867.0,1.0,287518.0,3.2134
1702,16.0,2.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,I-MM,-,1.0,353792.0,3.2134
1703,16.0,2.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.90),2182380,1.0,1542102.0,7.2933
1704,16.0,2.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.75),1818650,1.0,1508039.0,6.6465
1705,16.0,2.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.50),1212433,1.0,1487164.0,5.5525
1706,16.0,2.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.25),606216,1.0,1780459.0,4.9569
1707,16.0,2.0,44.0, 12 13 10 11 8 9 15 14 4 1 2 3 0 7 6 5, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.10),242486,1.0,2576308.0,6.3749
1708,16.0,2.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,8057556.0,1.0,693667.0,10.2897
1709,16.0,2.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,1321922.0,10.2897
1710,16.0,2.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),7251800,1.0,5200007.0,26.6452
1711,16.0,2.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),6043167,1.0,5100478.0,24.6106
1712,16.0,2.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),4028778,1.0,5193762.0,21.0455
1713,16.0,2.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),2014389,1.0,8334465.0,25.5424
1714,16.0,2.0,45.0, 0 5 2 1 4 3 7 6 11 9 10 8 14 13 12 15, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),805755,1.0,8943901.0,24.0709
1715,16.0,2.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,6424377.0,1.0,560838.0,7.8278
1716,16.0,2.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,1187607.0,7.8278
1717,16.0,2.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),5781939,1.0,7234624.0,30.0832
1718,16.0,2.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),4818282,1.0,7150773.0,28.211
1719,16.0,2.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),3212188,1.0,7004867.0,24.9398
1720,16.0,2.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),1606094,1.0,12749484.0,36.7479
1721,16.0,2.0,46.0, 0 3 2 5 4 7 6 1 11 9 10 8 15 14 13 12, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),642437,1.0,18416792.0,45.2942
1722,16.0,2.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,1583056.0,1.0,179138.0,1.8783
1723,16.0,2.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,235170.0,1.8783
1724,16.0,2.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),1424750,1.0,1080036.0,4.7589
1725,16.0,2.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),1187292,1.0,1061244.0,4.3782
1726,16.0,2.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),791528,1.0,1025679.0,3.512
1727,16.0,2.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),395764,1.0,1234652.0,3.3228
1728,16.0,2.0,47.0, 7 4 5 6 0 2 1 3 11 12 9 10 8 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),158305,1.0,2244607.0,5.4438
1729,16.0,2.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,5667403.0,1.0,484996.0,7.0629
1730,16.0,2.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,990422.0,7.0629
1731,16.0,2.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),5100662,1.0,4921518.0,21.1257
1732,16.0,2.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),4250552,1.0,5654438.0,22.9945
1733,16.0,2.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),2833701,1.0,5529694.0,20.539
1734,16.0,2.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.25),1416850,1.0,7947441.0,22.9792
1735,16.0,2.0,48.0, 0 2 1 4 3 7 6 5 8 9 15 13 14 11 12 10, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.10),566740,1.0,12784716.0,31.6744
1736,16.0,2.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MM,2431604.0,1.0,286623.0,3.2015
1737,16.0,2.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,I-MM,-,1.0,352910.0,3.2015
1738,16.0,2.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.90),2188443,1.0,1475905.0,7.0597
1739,16.0,2.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.75),1823703,1.0,1441821.0,6.4676
1740,16.0,2.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.50),1215802,1.0,1386941.0,5.1542
1741,16.0,2.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.25),607901,1.0,1883892.0,5.3384
1742,16.0,2.0,49.0, 4 5 1 2 3 0 7 6 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,5.0,MBBDS(k=1)(0.10),243160,1.0,2646494.0,6.5797
1743,16.0,2.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MM,1364421.0,1.0,180080.0,1.6421
1744,16.0,2.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,I-MM,-,1.0,236036.0,1.6421
1745,16.0,2.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.90),1227978,1.0,989078.0,4.1108
1746,16.0,2.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.75),1023315,1.0,971455.0,3.7511
1747,16.0,2.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.50),682210,1.0,962123.0,3.1655
1748,16.0,2.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.25),341105,1.0,1221723.0,3.2105
1749,16.0,2.0,50.0, 4 6 5 7 1 2 3 0 10 12 11 8 9 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,6.0,MBBDS(k=1)(0.10),136442,1.0,2473198.0,5.8974
1750,16.0,2.0,51.0, 0 7 2 1 4 3 6 5 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MM,10058051.0,1.0,861818.0,12.1563
1751,16.0,2.0,51.0, 0 7 2 1 4 3 6 5 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,I-MM,-,1.0,1490802.0,12.1563
1752,16.0,2.0,51.0, 0 7 2 1 4 3 6 5 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.90),9052245,1.0,5874181.0,32.9562
1753,16.0,2.0,51.0, 0 7 2 1 4 3 6 5 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.75),7543538,1.0,5748923.0,30.378
1754,16.0,2.0,51.0, 0 7 2 1 4 3 6 5 9 10 8 12 11 15 14 13, 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15,7.0,MBBDS(k=1)(0.50),5029025,1.0,5532345.0,24.3026
